user_id,items_count,steam_id,playtime_forever,playtime_2weeks
76561198082959786,25,76561198082959786,213,0
76561198064150679,86,76561198064150679,7099,0
76561198110293299,80,76561198110293299,3011,0
cam5699,105,76561198026500891,0,0
de_triggered,53,76561198075881644,187008,5
76561198071748311,29,76561198071748311,101,0
76561198045888087,0,76561198045888087,0,0
azzydazzy,136,76561198048639345,2786,0
76561198048900256,44,76561198048900256,6417,0
76561198000392178,0,76561198000392178,0,0
Azrafael,73,76561197964215262,0,0
-Azsael-,167,76561197997534851,1456,0
76561198076301023,12,76561198076301023,942,0
arewefaded,232,76561198038664557,2536,0
wolfhunter,0,76561198012828735,0,0
76561198065247809,170,76561198065247809,1484,0
76561198046512409,0,76561198046512409,0,0
76561198086081043,54,76561198086081043,905,0
hoarbiscuit,183,76561198064199288,724,0
bohgeraltofrivia,130,76561198045742150,9075,0
TeH-B-Rad,128,76561198066255404,6640,0
BAW_Killer,134,76561197962403792,46,0
moriceplease,20,76561197974106883,0,0
gamerdude7892,72,76561198072107662,32,0
76561197970168558,33,76561197970168558,43,0
Arsenal_,0,76561198062362368,0,0
timothyshen,20,76561198071797390,356,0
76561198227794828,53,76561198227794828,361,0
2ez4medick,32,76561198083985672,767,0
76561198118595651,35,76561198118595651,850,0
BBBirb,51,76561198107930572,147,1
AgentXiri,37,76561198044742654,50,0
76561198018950738,138,76561198018950738,655,0
76561197998761331,0,76561197998761331,0,0
hamfritta,168,76561198004968304,1,0
76561198064579722,54,76561198064579722,5897,329
76561198096750939,0,76561198096750939,0,0
potatoskins,72,76561198043890597,32,0
crispymemesmantheyremyfavourite,97,76561198091215848,3232,0
76561198044593618,41,76561198044593618,14108,2619
76561198074409406,57,76561198074409406,700,0
76561198051433041,0,76561198051433041,0,0
76561198156282807,0,76561198156282807,0,0
76561198049617612,102,76561198049617612,1,0
H-Alo,86,76561198033993807,496,0
76561198042365104,0,76561198042365104,0,0
76561198075444114,43,76561198075444114,164,0
420Blz,199,76561198005849033,412,0
76561198076548816,73,76561198076548816,7335,0
76561198026741163,0,76561198026741163,0,0
76561198075039895,35,76561198075039895,1186,0
chillrend,56,76561198084316222,2369,0
76561198218877443,3,76561198218877443,1811,0
76561198070149038,31,76561198070149038,0,0
76561197994407780,21,76561197994407780,661,0
76561198035548591,15,76561198035548591,4439,0
76561198068765460,0,76561198068765460,0,0
BarretaJrs,0,76561198078195232,0,0
Gborges,122,76561198081021515,1431,0
lukeyturley,42,76561198108641918,207,207
SergeantBash111,191,76561198057711253,17583,30
76561197980751730,0,76561197980751730,0,0
76561198071872532,26,76561198071872532,924,0
PolygonCloud,126,76561198089414638,3180,2
ZUERA12,197,76561198084280687,358,0
76561198083661294,1,76561198083661294,0,0
76561198043660058,118,76561198043660058,2732,0
76561198095142204,71,76561198095142204,62,0
BOB_200,121,76561198034974534,5171,58
76561198070735033,130,76561198070735033,94,0
76561198018560501,44,76561198018560501,955,0
76561198069458790,0,76561198069458790,0,0
76561198010642927,196,76561198010642927,7775,49
76561198051148175,55,76561198051148175,3028,0
76561198047208452,285,76561198047208452,1756,0
bcott,0,76561198066376745,0,0
rangi92,0,76561198060590391,0,0
generalale,59,76561198035099927,8,0
76561198027831921,14,76561198027831921,58700,0
76561197992830435,0,76561197992830435,0,0
brendoboy,255,76561198070081938,51495,0
76561198071234254,50,76561198071234254,1236,0
76561198165870150,38,76561198165870150,3241,0
76561198083049918,36,76561198083049918,552,0
76561198072652548,102,76561198072652548,1549,0
76561197988934555,0,76561197988934555,0,0
Infixation,601,76561198092508814,3,0
76561198071162228,40,76561198071162228,729,0
brodo764,117,76561198084478833,97,0
76561198047304525,177,76561198047304525,53291,0
76561198068855162,115,76561198068855162,2298,0
76561197998217937,0,76561197998217937,0,0
76561197994969639,69,76561197994969639,47,0
76561198200015694,30,76561198200015694,0,0
76561198064016444,58,76561198064016444,39481,0
minecraft123,56,76561198044182857,22377,0
76561197960694096,187,76561197960694096,0,0
JuanManSnipez,102,76561198079788896,221,0
Ben_Andy,54,76561198088398113,1299,0
Bennysaputra,87,76561198095218545,24336,6
76561198067021476,44,76561198067021476,61,0
76561198190487725,38,76561198190487725,3187,1
76561198045071942,67,76561198045071942,0,0
76561198027081791,328,76561198027081791,138,0
Bhappiikhat,29,76561198077820099,8526,0
76561198027046431,63,76561198027046431,113,0
76561198087471896,13,76561198087471896,0,0
76561198082863312,8,76561198082863312,0,0
76561198063323473,0,76561198063323473,0,0
Ahahahahahahahahahahahahahahaha,59,76561198077285385,345,0
BITCHPLESE,139,76561198088407186,13779,0
Too_1337,264,76561198021712879,184,0
76561198069143001,62,76561198069143001,1,0
76561198074755143,229,76561198074755143,453,0
limabeansaregross,158,76561198079216484,3,0
ChunkyAsCharged,0,76561198040852965,0,0
76561198075175410,83,76561198075175410,37501,0
76561198045214274,40,76561198045214274,1050,0
kinglemon1222,128,76561198062205562,16920,509
76561198050404009,51,76561198050404009,1934,0
76561198030636321,139,76561198030636321,55,0
76561198007342405,214,76561198007342405,28,0
IJustWantedToTalk,0,76561198089612280,0,0
76561198081885254,34,76561198081885254,19237,91
76561198034643189,0,76561198034643189,0,0
LlamasInNigjamas,39,76561198060719404,10017,0
mavros88,0,76561198067568601,0,0
76561198048370750,58,76561198048370750,119,0
76561198035363871,129,76561198035363871,739,0
76561198080148967,0,76561198080148967,0,0
Hummingsenpai,22,76561198156157448,6,0
bioturdz,132,76561198059368921,322,0
76561198018845815,63,76561198018845815,1577,0
CHAAANG,78,76561198017794638,157,0
76561198056980314,74,76561198056980314,7452,26
76561198077586769,66,76561198077586769,5208,132
76561198043296029,49,76561198043296029,108,0
76561198048737111,0,76561198048737111,0,0
bitmat,385,76561197966132503,8,0
76561198030806320,0,76561198030806320,0,0
76561198028483487,88,76561198028483487,157,0
Ghoster09,54,76561198075122935,6716,254
76561198081496844,80,76561198081496844,34858,0
180577,66,76561197969841865,99,0
BlackHeart,17,76561197989390390,12397,21
76561198105387448,0,76561198105387448,0,0
76561198078725425,0,76561198078725425,0,0
Barridos,45,76561198087322051,2418,0
76561198053775195,16,76561198053775195,626,0
Blackhawk611,125,76561198066797197,65,0
MRSALM0N,269,76561198069125112,357,0
76561198090119638,7,76561198090119638,72,0
76561198039778856,114,76561198039778856,2465,20
76561198035782795,96,76561198035782795,0,0
76561198077278011,84,76561198077278011,3686,0
76561197988863895,97,76561197988863895,267,0
76561198077116471,7,76561198077116471,0,0
76561198007478325,421,76561198007478325,1665,0
76561197988976770,46,76561197988976770,44,0
76561198042728201,0,76561198042728201,0,0
76561198171166530,15,76561198171166530,2875,0
hbk1462,75,76561198071216195,2678,313
76561198088724903,0,76561198088724903,0,0
BurntBlizzardZ,0,76561198025470631,0,0
blocks477,0,76561197966695501,0,0
76561198044500343,81,76561198044500343,741,0
76561198057521157,88,76561198057521157,1291,0
76561198053766465,73,76561198053766465,1538,0
76561198083368833,82,76561198083368833,5904,0
76561198057389499,0,76561198057389499,0,0
FHK,104,76561198006893092,237,0
76561198082282442,22,76561198082282442,6781,0
Blue333,65,76561198095017709,5562,0
76561198030735076,46,76561198030735076,1405,0
Bluegills,1280,76561197971857001,0,0
76561197970931849,0,76561197970931849,0,0
BlueWombat5242,0,76561198061044569,0,0
76561198066253111,48,76561198066253111,14,0
rrbr,111,76561198054184029,385,0
13lazer,398,76561197982825956,15,0
76561198070259755,11,76561198070259755,204,0
76561198044344399,84,76561198044344399,30425,101
76561197999613236,247,76561197999613236,27,0
RespekPlox,39,76561198065380469,44932,2457
76561198062288797,48,76561198062288797,0,0
76561197989449545,49,76561197989449545,1123,0
bobseagull,137,76561198063180875,1861,0
bobsterman,63,76561198078156208,3272,0
76561198068305940,39,76561198068305940,244,0
bokkkbokkk,0,76561198006988360,0,0
bokkkbokkk,0,76561198006988360,0,0
Bonesdontrattlethem,199,76561198088996315,101,0
76561198062403736,118,76561198062403736,416,0
76561198073642113,76,76561198073642113,1809,0
76561198055648263,81,76561198055648263,89,0
boogs17,263,76561198055862832,41,0
76561198086083118,79,76561198086083118,0,0
76561198211433640,14,76561198211433640,1876,0
76561198047032085,2,76561198047032085,0,0
ilyjoepoe,10,76561198065377026,654,0
Mantrouminati,44,76561198064694906,1609,0
Gameguilder,45,76561198075040478,7312,0
76561198064747645,95,76561198064747645,222,0
SamoanTurtle,29,76561198083366241,3724,0
Booyahoo,70,76561198091679009,1940,0
hididdlyhoe,0,76561198078678953,0,0
76561198049456280,191,76561198049456280,0,0
knuckleface,145,76561198017924351,2228,0
76561198027225504,161,76561198027225504,988,0
dicksoutforboromir,156,76561198109890020,2481,0
dropssdrop,15,76561198048500278,771,0
76561198041245503,63,76561198041245503,12,0
kafugax,27,76561198066166170,6147,983
probotsteve,244,76561198009437435,43,0
76561198094177304,122,76561198094177304,57,0
76561198069093971,17,76561198069093971,600,0
76561198060697096,111,76561198060697096,0,0
76561197977543317,159,76561197977543317,0,0
boydo,144,76561197961575101,722,0
BrutalLegend69,109,76561198075914561,26602,8
76561198007539695,1044,76561198007539695,0,0
76561198064026657,193,76561198064026657,157,0
76561198024450886,40,76561198024450886,24460,649
76561198057745573,11,76561198057745573,2742,0
saint556,583,76561198072532181,2,0
Brayneeah,158,76561198074377328,1148,0
xythesis,264,76561198095132561,70,0
76561198068581244,19,76561198068581244,23,0
BreadCommanderz,89,76561198031904680,6638,0
76561198079362142,42,76561198079362142,966,0
brettebear,87,76561198044351307,1986,0
76561198040467357,459,76561198040467357,372,0
metiqu,23,76561198170063410,0,0
Brianseb,0,76561198089573805,0,0
restinspaghettineverforgetti,54,76561198155439370,91,0
spike_heart,116,76561198012192548,3063,0
brocky0405,99,76561198092607786,7232,0
76561198046094676,154,76561198046094676,4605,0
76561198087095625,44,76561198087095625,12,0
Vladimirputinisgreatman,237,76561198067411400,227,0
76561198082582573,55,76561198082582573,13225,0
76561198053917005,56,76561198053917005,2300,0
76561198067729563,21,76561198067729563,185,0
76561198071647862,54,76561198071647862,4930,0
Br0wni3,25,76561198143997105,125,0
76561198088957798,76,76561198088957798,14962,2466
76561197988846047,204,76561197988846047,0,0
sdarkneeds,96,76561198092232049,4724,0
76561198046611233,0,76561198046611233,0,0
76561198079351819,35,76561198079351819,58,0
Brutaka3,171,76561198023721166,1518,0
76561198093381429,0,76561198093381429,0,0
76561198085582521,0,76561198085582521,0,0
76561198065166613,42,76561198065166613,1,0
bobcookies69,5,76561198106328653,0,0
1522188745,83,76561198067215145,11337,0
76561198110065267,101,76561198110065267,42600,0
thebtb,253,76561197996297264,4,0
MoniqueTron,96,76561198079221660,1354,17
76561197961454067,0,76561197961454067,0,0
76561198059167106,66,76561198059167106,658,0
76561198105270589,55,76561198105270589,1020,0
notbudds,46,76561198068935801,14,0
Trutle,146,76561198061749928,6770,0
BugsyBro,223,76561198089820597,17618,0
76561198041518533,99,76561198041518533,423,0
76561197989359805,8,76561197989359805,4,0
76561198078414685,0,76561198078414685,0,0
UNI-Juan,9,76561198103098166,2907,328
Jyep,70,76561198070300902,10104,0
76561198025636863,15,76561198025636863,1433,0
76561197978008006,33,76561197978008006,11,0
76561198074561346,94,76561198074561346,229,0
76561198094074209,157,76561198094074209,74890,0
76561198054155652,347,76561198054155652,595,0
76561198036974255,91,76561198036974255,49,0
76561198020272265,175,76561198020272265,125,0
743748734,19,76561198180820691,254,0
burnilovescod,0,76561198025063452,0,0
BurningCassette,91,76561198101380486,895,0
R62153,57,76561198069320654,7515,0
76561198087011672,57,76561198087011672,3069,0
BushyGoom,0,76561198011494179,0,0
busternut,75,76561198101137754,10538,0
76561198075981950,77,76561198075981950,80,0
76561198105846578,97,76561198105846578,10,0
Butteryyy,18,76561198075991823,8962,0
76561198079326390,120,76561198079326390,81,0
76561198142749308,91,76561198142749308,86,0
897w463824638109276,55,76561198059162034,347,0
76561198000468907,0,76561198000468907,0,0
Butterz,128,76561197975145008,0,0
8789568,60,76561198057331222,10107,0
LondonKeyes,0,76561198036105408,0,0
76561198112547239,118,76561198112547239,929,0
ByzGirl,0,76561198003843962,0,0
tongtel,71,76561198028946962,27,0
noblezinho,81,76561197994793863,171,0
76561198055646476,0,76561198055646476,0,0
76561198097794993,23,76561198097794993,3763,0
C13GE,190,76561198073771299,333,0
C14M8S,95,76561198083932637,437,0
1122305938,177,76561198026885444,1894,0
76561198069050565,69,76561198069050565,27872,14
Cabey64,0,76561198115379714,0,0
Cabjoy,208,76561198029384965,102,0
76561198082278758,38,76561198082278758,453,0
76561198053685392,200,76561198053685392,1,0
Stormaggen,93,76561198081975172,237,0
gusvu,191,76561198044682452,1,0
76561198059718900,169,76561198059718900,1310,0
Punixa,112,76561198061480029,2212,0
76561198045679186,112,76561198045679186,1941,0
76561198051084367,92,76561198051084367,37339,118
76561198044402508,93,76561198044402508,545,32
76561198081987102,74,76561198081987102,2016,0
76561197996741396,0,76561197996741396,0,0
calii,33,76561198089552840,48,0
76561198084718144,38,76561198084718144,1404,148
76561198077034833,12,76561198077034833,1207,0
calypto52,377,76561198045551885,65,0
camduman,80,76561198088908490,87,0
camquarter,94,76561198027050521,400,0
76561198056859428,52,76561198056859428,7160,0
aquelecaraqfazaquilo,288,76561198073703056,55,0
Camothecomando,176,76561198052835715,819,0
76561198079009374,101,76561198079009374,113,0
76561197992910116,184,76561197992910116,1812,0
jonjon4351,58,76561198079206742,0,0
76561198043609375,87,76561198043609375,189,0
CandlewickNZ,0,76561198036906850,0,0
76561198071651813,0,76561198071651813,0,0
76561197989083035,0,76561197989083035,0,0
76561198008551473,0,76561198008551473,0,0
76561198039236799,22,76561198039236799,9402,0
ThePyrite99,86,76561198072135441,8,0
76561198062276935,185,76561198062276935,740,0
76561198097295378,18,76561198097295378,952,0
76561198036996272,122,76561198036996272,2,0
8m96,6,76561198095343243,23019,0
76561198048121243,220,76561198048121243,17,0
CAPTAINVRITRAS,8,76561198072346152,430,0
ConkerBirdy,384,76561197989113830,0,0
76561198078194423,50,76561198078194423,2379,0
76561198067657905,51,76561198067657905,12447,0
76561198070072786,86,76561198070072786,759,0
76561197966764681,223,76561197966764681,1,0
76561198069606031,0,76561198069606031,0,0
76561198007988939,41,76561198007988939,486,0
CapyOfficial,20,76561198150149340,39,0
ca_ra_cal,0,76561198137242714,0,0
76561198067721589,126,76561198067721589,422,0
gsteambath,14,76561198069625777,225,0
76561198049715896,56,76561198049715896,599,0
76561197996092338,347,76561197996092338,0,0
carouserwhite,87,76561198050033941,586,0
76561198077709322,131,76561198077709322,65,0
76561198045631910,48,76561198045631910,133,0
76561198063633577,21,76561198063633577,20,0
76561198060576252,9,76561198060576252,1149,0
76561198078670623,48,76561198078670623,1001,0
Lord_Casso,70,76561198062920282,3240,0
76561198058789410,38,76561198058789410,6874,0
76561198050876555,20,76561198050876555,283,0
76561198059948130,77,76561198059948130,5438,0
76561198038766477,97,76561198038766477,3759,0
76561198070087725,107,76561198070087725,359,0
76561198055483848,0,76561198055483848,0,0
76561198042335464,98,76561198042335464,628,0
azkhernan123,8,76561198091698258,30956,2787
76561198052180785,171,76561198052180785,986,0
fsfs546hd,81,76561198061222572,196,0
CCcorye,113,76561198053174885,26,0
76561198045283919,36,76561198045283919,1727,0
76561198081438874,81,76561198081438874,275,0
76561198078509867,248,76561198078509867,86,0
76561198046848291,79,76561198046848291,9291,0
WeabDestoryer,57,76561198065387781,5813,1
76561198072411281,74,76561198072411281,6209,0
76561198032143135,0,76561198032143135,0,0
CrazyGiraffe71,91,76561198053259222,0,0
76561198162056324,16,76561198162056324,0,0
76561198240923172,32,76561198240923172,194,0
cgoober2000,113,76561198030622101,0,0
Chacob,163,76561198020897913,0,0
24902,45,76561198098050912,28950,42
phoenixbasileus,0,76561197976041317,0,0
chalkmetal,260,76561198068470706,0,0
kggj,573,76561198069207428,44,0
asdasdfsadgdfhfgjggj,35,76561198067576443,7066,0
76561198060996316,185,76561198060996316,100,0
elheat,154,76561197983123822,983,0
bobjames1234,6,76561198057730824,0,0
ElementalGodChaos,167,76561198069233677,542,0
